from,to,walking,public_transport
10583638334,2579219364,994,994
10583638334,3380176573,1087,1087
10583638334,6778160929,1065,1065
10583638334,355686988,583,583
10583638334,311283313,608,608
10583638334,10238950146,887,887
10583638334,2457088247,1822,1822
10583638334,3563688393,1925,1925
10583638334,948326965,1624,1624
10583638334,8334692909,1748,1748
10583638334,2669480090,1421,1421
10583638334,12390124794,1996,1996
10583638334,12952062259,1926,1926
10583638334,2750669760,1924,1924
10583638334,2454512962,1398,1398
10583638334,12843952346,1792,1792
10583638334,5578380846,1960,1960
10583638334,10013110915,1969,1969
10583638334,4030881336,1606,1606
10583638334,1590153702,1398,1398
10583638334,136322935,1771,1771
10583638334,5981514091,1135,1135
10583638334,442551000,941,941
10583638334,12479126905,1033,1033
10583638334,133618467,1279,1279
10583638334,1488907662,1312,1312
10583638334,1991433140,1288,1288
10583638334,5582570021,833,833
10583638334,4239841589,1076,1076
10583638334,4019827636,1029,1029
10583638334,1167293625,655,655
10583638334,5881659505,714,714
10583638334,295413460,682,682
10583638334,1107533195,477,477
10583638334,138314025,444,444
10583638334,476441840,822,822
10583638334,1467334210,863,863
10583638334,30528334,569,569
10583638334,2247657921,622,622
10583638334,415627424,1090,1090
10583638334,2510053075,988,988
10583638334,2450295917,1058,1058
10583638334,12864827040,1252,1252
10583638334,9645157393,882,882
10583638334,354615386,1928,1928
10583638334,1363142268,2191,2191
10583638334,8209501770,2123,2123
476441840,1308621529,696,696
476441840,4551892507,808,808
476441840,359238262,675,675
476441840,5904861029,388,388
476441840,2048616571,476,476
476441840,98105901,1114,1114
476441840,410455891,1106,1106
476441840,561323738,1151,1151
476441840,4063613611,1163,1163
476441840,2137688161,1135,1135
476441840,618284053,1199,1199
476441840,1363354897,1123,1123
476441840,2478696679,1337,1337
476441840,895302724,1249,1299
476441840,5664809637,1343,1343
476441840,4192093000,1423,1423
476441840,1454374331,1197,1197
476441840,4852403788,1064,1064
476441840,9995798817,1258,1258
476441840,442585871,1164,1135
476441840,244497161,1112,1112
476441840,2579219364,909,909
476441840,3380176573,1016,1016
476441840,6778160929,995,995
476441840,355686988,418,418
476441840,311283313,674,674
476441840,10238950146,712,712
476441840,2457088247,1582,1582
476441840,3563688393,1685,1685
476441840,948326965,1515,1515
476441840,8334692909,1508,1508
476441840,2669480090,1181,1181
476441840,12390124794,1756,1756
476441840,12952062259,1870,1870
476441840,2750669760,1821,1821
476441840,2454512962,1566,1611
476441840,12843952346,1782,1782
476441840,5578380846,2156,2156
476441840,10013110915,2221,2221
476441840,4030881336,1754,1754
476441840,1590153702,1538,1538
476441840,136322935,2240,2240
476441840,5981514091,1395,1395
476441840,442551000,1230,1230
476441840,12479126905,1294,1294
476441840,133618467,1501,1501
476441840,1488907662,1349,1534
476441840,1991433140,1330,1359
476441840,5582570021,880,899
476441840,4239841589,1298,1298
476441840,4019827636,1251,1251
476441840,1167293625,877,877
476441840,5881659505,824,824
476441840,295413460,748,748
476441840,1107533195,1085,1085
476441840,138314025,1052,1052
476441840,10583638334,795,795
476441840,1467334210,196,196
476441840,30528334,585,585
476441840,2247657921,705,705
476441840,415627424,1173,1173
476441840,2510053075,1071,1071
476441840,2450295917,975,975
476441840,12864827040,1283,1283
476441840,9645157393,759,759
476441840,354615386,1688,1688
476441840,1363142268,2016,2016
476441840,8209501770,2047,2047
1467334210,1308621529,631,631
1467334210,4551892507,758,758
1467334210,359238262,610,610
1467334210,5904861029,362,362
1467334210,2048616571,450,450
1467334210,98105901,1105,1105
1467334210,410455891,1080,1080
1467334210,561323738,1125,1125
1467334210,4063613611,1137,1137
1467334210,2137688161,1109,1109
1467334210,618284053,1173,1173
1467334210,1363354897,1097,1097
1467334210,2478696679,1311,1311
1467334210,895302724,1273,1273
1467334210,5664809637,1312,1312
1467334210,4192093000,1397,1397
1467334210,1454374331,1171,1090
1467334210,4852403788,1038,1038
1467334210,9995798817,1083,1083
1467334210,442585871,1070,1070
1467334210,244497161,1047,1047
1467334210,2579219364,844,844
1467334210,3380176573,922,922
1467334210,6778160929,901,901
1467334210,355686988,353,353
1467334210,311283313,664,664
1467334210,10238950146,647,647
1467334210,2457088247,1556,1556
1467334210,3563688393,1659,1659
1467334210,948326965,1489,1489
1467334210,8334692909,1482,1482
1467334210,2669480090,1155,1155
1467334210,12390124794,1730,1730
1467334210,12952062259,1844,1844
1467334210,2750669760,1795,1795
1467334210,2454512962,1540,1540
1467334210,12843952346,1756,1756
1467334210,5578380846,2130,2130
1467334210,10013110915,2195,2195
1467334210,4030881336,1723,1723
1467334210,1590153702,1515,1515
1467334210,136322935,2230,2230
1467334210,5981514091,1330,1330
1467334210,442551000,1136,1136
1467334210,12479126905,1229,1229
1467334210,133618467,1500,1500
1467334210,1488907662,1479,1479
1467334210,1991433140,1307,1307
1467334210,5582570021,870,870
1467334210,4239841589,1297,1297
1467334210,4019827636,1241,1241
1467334210,1167293625,867,867
1467334210,5881659505,814,814
1467334210,295413460,738,738
1467334210,1107533195,1128,1128
1467334210,138314025,1063,1063
1467334210,10583638334,838,838
1467334210,476441840,171,171
1467334210,30528334,600,600
1467334210,2247657921,640,640
1467334210,415627424,1108,1108
1467334210,2510053075,1006,1006
1467334210,2450295917,1024,1024
1467334210,12864827040,1270,1270
1467334210,9645157393,997,997
1467334210,354615386,1662,1662
1467334210,1363142268,1990,1990
1467334210,8209501770,2021,2021
30528334,1308621529,826,826
30528334,4551892507,954,954
30528334,359238262,805,805
30528334,5904861029,869,869
30528334,2048616571,931,931
30528334,98105901,1112,1112
30528334,410455891,1315,1315
30528334,561323738,1360,1360
30528334,4063613611,1372,1372
30528334,2137688161,1393,1393
30528334,618284053,1408,1408
30528334,1363354897,1381,1381
30528334,2478696679,1546,1496
30528334,895302724,1508,1508
30528334,5664809637,1497,1497
30528334,4192093000,1297,1297
30528334,1454374331,1285,1285
30528334,4852403788,1224,1224
30528334,9995798817,1278,1278
30528334,442585871,1265,1265
30528334,244497161,1588,1242
30528334,2579219364,1203,1203
30528334,3380176573,1296,1296
30528334,6778160929,1274,1274
30528334,355686988,552,552
30528334,311283313,668,668
30528334,10238950146,842,842
30528334,2457088247,1791,1791
30528334,3563688393,1894,1894
30528334,948326965,1742,1742
30528334,8334692909,1656,1656
30528334,2669480090,1390,1390
30528334,12390124794,1904,1904
30528334,12952062259,1986,2134
30528334,2750669760,2030,2030
30528334,2454512962,1458,1458
30528334,12843952346,1598,1598
30528334,5578380846,1898,1898
30528334,10013110915,1775,1775
30528334,4030881336,1546,1546
30528334,1590153702,1338,1338
30528334,136322935,2204,2204
30528334,5981514091,1195,1195
30528334,442551000,1001,1001
30528334,12479126905,1094,1094
30528334,133618467,1540,1540
30528334,1488907662,1511,1511
30528334,1991433140,1130,1130
30528334,5582570021,874,874
30528334,4239841589,1337,1337
30528334,4019827636,1290,1290
30528334,1167293625,916,916
30528334,5881659505,818,818
30528334,295413460,742,742
30528334,1107533195,910,910
30528334,138314025,877,877
30528334,10583638334,620,620
30528334,476441840,739,739
30528334,1467334210,651,780
30528334,2247657921,443,443
30528334,415627424,911,911
30528334,2510053075,809,809
30528334,2450295917,849,849
30528334,12864827040,1073,1073
30528334,9645157393,673,673
30528334,354615386,1897,1897
30528334,1363142268,2165,2165
30528334,8209501770,2256,2256
2247657921,1308621529,986,986
2247657921,4551892507,1248,1248
2247657921,359238262,965,965
2247657921,5904861029,1062,1062
2247657921,2048616571,1191,1191
2247657921,98105901,1166,1166
2247657921,410455891,1367,1367
2247657921,561323738,1476,1476
2247657921,4063613611,971,971
2247657921,2137688161,1583,1583
2247657921,618284053,1598,1598
2247657921,1363354897,1571,1571
2247657921,2478696679,1686,1686
2247657921,895302724,1619,1619
2247657921,5664809637,1791,1791
2247657921,4192093000,1528,1528
2247657921,1454374331,1445,1445
2247657921,4852403788,1657,1518
2247657921,9995798817,1521,1521
2247657921,442585871,1480,1480
2247657921,244497161,1455,1455
2247657921,2579219364,1160,1160
2247657921,3380176573,1414,1414
2247657921,6778160929,1392,1392
2247657921,355686988,712,712
2247657921,311283313,899,899
2247657921,10238950146,1002,1002
2247657921,2457088247,1384,1384
2247657921,3563688393,1364,1364
2247657921,948326965,1406,1406
2247657921,8334692909,1710,1710
2247657921,2669480090,1732,1732
2247657921,12390124794,1958,1958
2247657921,12952062259,2247,2247
2247657921,2750669760,2146,2146
2247657921,2454512962,1718,1718
2247657921,12843952346,1830,1830
2247657921,5578380846,2159,2159
2247657921,10013110915,2007,2007
2247657921,4030881336,1785,1785
2247657921,1590153702,1569,1569
2247657921,136322935,2528,2528
2247657921,5981514091,1455,1426
2247657921,442551000,1233,1233
2247657921,12479126905,1354,1354
2247657921,133618467,1526,1526
2247657921,1488907662,1574,1574
2247657921,1991433140,1361,1361
2247657921,5582570021,1106,1106
2247657921,4239841589,1498,1498
2247657921,4019827636,1476,1514
2247657921,1167293625,1102,1102
2247657921,5881659505,1049,1049
2247657921,295413460,974,974
2247657921,1107533195,1234,1234
2247657921,138314025,1201,1201
2247657921,10583638334,944,915
2247657921,476441840,871,871
2247657921,1467334210,883,883
2247657921,30528334,565,565
2247657921,415627424,810,810
2247657921,2510053075,600,600
2247657921,2450295917,806,806
2247657921,12864827040,845,845
2247657921,9645157393,629,629
2247657921,354615386,1951,1951
2247657921,1363142268,1763,1763
2247657921,8209501770,2310,2372
415627424,1308621529,1235,1235
415627424,4551892507,1363,1363
415627424,359238262,1214,1214
415627424,5904861029,1325,1325
415627424,2048616571,1368,1368
415627424,98105901,1502,1502
415627424,410455891,1724,1724
415627424,561323738,1769,1769
415627424,4063613611,1781,1781
415627424,2137688161,1754,1754
415627424,618284053,1818,1818
415627424,1363354897,1742,1742
415627424,2478696679,1906,1906
415627424,895302724,1868,1868
415627424,5664809637,1962,1962
415627424,4192093000,1992,1992
415627424,1454374331,1694,1694
415627424,4852403788,1634,1634
415627424,9995798817,1756,1687
415627424,442585871,1674,1674
415627424,244497161,1651,1651
415627424,2579219364,1448,1448
415627424,3380176573,1526,1526
415627424,6778160929,1505,1505
415627424,355686988,961,961
415627424,311283313,1229,1229
415627424,10238950146,1251,1251
415627424,2457088247,2201,2201
415627424,3563688393,2174,2174
415627424,948326965,2152,2152
415627424,8334692909,2046,2046
415627424,2669480090,1799,1799
415627424,12390124794,2294,2294
415627424,12952062259,2548,2548
415627424,2750669760,2246,2246
415627424,2454512962,2019,1843
415627424,12843952346,1983,2160
415627424,5578380846,2283,2283
415627424,10013110915,2160,2160
415627424,4030881336,2107,2107
415627424,1590153702,1899,1899
415627424,136322935,2672,2672
415627424,5981514091,1757,1757
415627424,442551000,1563,1563
415627424,12479126905,1655,1655
415627424,133618467,2053,2053
415627424,1488907662,1905,1905
415627424,1991433140,1691,1691
415627424,5582570021,1436,1436
415627424,4239841589,1850,1850
415627424,4019827636,1803,1803
415627424,1167293625,1429,1429
415627424,5881659505,1380,1380
415627424,295413460,1304,1304
415627424,1107533195,1396,1396
415627424,138314025,1363,1363
415627424,10583638334,1078,1078
415627424,476441840,1118,1118
415627424,1467334210,1159,1159
415627424,30528334,972,972
415627424,2247657921,794,794
415627424,2510053075,793,793
415627424,2450295917,1170,1170
415627424,12864827040,1208,1208
415627424,9645157393,993,993
415627424,354615386,2306,2306
415627424,1363142268,2574,2574
415627424,8209501770,2659,2659
2510053075,1308621529,1128,1128
2510053075,4551892507,1256,1256
2510053075,359238262,1107,1107
2510053075,5904861029,1157,1157
2510053075,2048616571,1261,1261
2510053075,98105901,1400,1400
2510053075,410455891,1617,1617
2510053075,561323738,1395,1395
2510053075,4063613611,1282,1282
2510053075,2137688161,1647,1647
2510053075,618284053,1711,1711
2510053075,1363354897,1635,1635
2510053075,2478696679,1799,1799
2510053075,895302724,1761,1761
2510053075,5664809637,1855,1855
2510053075,4192093000,1885,1885
2510053075,1454374331,1587,1587
2510053075,4852403788,1527,1527
2510053075,9995798817,1649,1649
2510053075,442585871,1567,1567
2510053075,244497161,1544,1544
2510053075,2579219364,1341,1341
2510053075,3380176573,1419,1419
2510053075,6778160929,1398,1398
2510053075,355686988,854,854
2510053075,311283313,1122,1122
2510053075,10238950146,1144,1144
2510053075,2457088247,1695,1695
2510053075,3563688393,1675,1675
2510053075,948326965,1735,1735
2510053075,8334692909,1944,1944
2510053075,2669480090,1323,1323
2510053075,12390124794,2192,2192
2510053075,12952062259,1989,1989
2510053075,2750669760,1940,1940
2510053075,2454512962,1767,1767
2510053075,12843952346,1876,1876
2510053075,5578380846,2357,2357
2510053075,10013110915,2053,2053
2510053075,4030881336,2000,2000
2510053075,1590153702,1792,1792
2510053075,136322935,2565,2565
2510053075,5981514091,1650,1650
2510053075,442551000,1456,1456
2510053075,12479126905,1371,1548
2510053075,133618467,1573,1573
2510053075,1488907662,1789,1798
2510053075,1991433140,1407,1407
2510053075,5582570021,1329,1152
2510053075,4239841589,1743,1743
2510053075,4019827636,1696,1696
2510053075,1167293625,1322,1322
2510053075,5881659505,1096,1096
2510053075,295413460,1020,1020
2510053075,1107533195,1271,1271
2510053075,138314025,1238,1238
2510053075,10583638334,971,971
2510053075,476441840,1011,1011
2510053075,1467334210,1052,1052
2510053075,30528334,865,865
2510053075,2247657921,583,583
2510053075,415627424,751,751
2510053075,2450295917,691,691
2510053075,12864827040,557,557
2510053075,9645157393,979,979
2510053075,354615386,1807,1807
2510053075,1363142268,2135,2135
2510053075,8209501770,2166,2166
2450295917,1308621529,1201,1201
2450295917,4551892507,1329,1329
2450295917,359238262,1180,1180
2450295917,5904861029,854,854
2450295917,2048616571,942,942
2450295917,98105901,1097,1097
2450295917,410455891,941,941
2450295917,561323738,783,783
2450295917,4063613611,670,670
2450295917,2137688161,1185,1185
2450295917,618284053,1098,1098
2450295917,1363354897,1173,1173
2450295917,2478696679,1261,1261
2450295917,895302724,1360,1360
2450295917,5664809637,1223,1223
2450295917,4192093000,1458,1458
2450295917,1454374331,1404,1404
2450295917,4852403788,1233,1233
2450295917,9995798817,1490,1490
2450295917,442585871,1640,1640
2450295917,244497161,1617,1617
2450295917,2579219364,1414,1414
2450295917,3380176573,1492,1492
2450295917,6778160929,1471,1471
2450295917,355686988,927,927
2450295917,311283313,1158,1158
2450295917,10238950146,1217,1217
2450295917,2457088247,1083,1083
2450295917,3563688393,1063,1063
2450295917,948326965,1105,1105
2450295917,8334692909,1038,1038
2450295917,2669480090,711,711
2450295917,12390124794,1286,1286
2450295917,12952062259,1377,1377
2450295917,2750669760,1328,1328
2450295917,2454512962,1155,1155
2450295917,12843952346,1642,1642
2450295917,5578380846,1745,1745
2450295917,10013110915,1810,1810
2450295917,4030881336,2036,2036
2450295917,1590153702,1828,1828
2450295917,136322935,2308,2308
2450295917,5981514091,1562,1562
2450295917,442551000,1492,1492
2450295917,12479126905,1584,1584
2450295917,133618467,1646,1646
2450295917,1488907662,1833,1833
2450295917,1991433140,1620,1620
2450295917,5582570021,1365,1365
2450295917,4239841589,1617,1617
2450295917,4019827636,1744,1744
2450295917,1167293625,1222,1222
2450295917,5881659505,1308,1308
2450295917,295413460,1233,1233
2450295917,1107533195,1344,1344
2450295917,138314025,1311,1311
2450295917,10583638334,1044,1044
2450295917,476441840,1130,1130
2450295917,1467334210,1159,1159
2450295917,30528334,825,825
2450295917,2247657921,658,658
2450295917,415627424,1125,1125
2450295917,2510053075,781,781
2450295917,12864827040,725,725
2450295917,9645157393,449,449
2450295917,354615386,1195,1195
2450295917,1363142268,1463,1463
2450295917,8209501770,1548,1548
12864827040,1308621529,1224,1224
12864827040,4551892507,1352,1352
12864827040,359238262,1203,1203
12864827040,5904861029,1017,1017
12864827040,2048616571,1105,1105
12864827040,98105901,1260,1260
12864827040,410455891,1398,1398
12864827040,561323738,1255,1255
12864827040,4063613611,1142,1142
12864827040,2137688161,1631,1631
12864827040,618284053,1570,1570
12864827040,1363354897,1619,1619
12864827040,2478696679,1733,1733
12864827040,895302724,1832,1832
12864827040,5664809637,1695,1695
12864827040,4192093000,1869,1869
12864827040,1454374331,1683,1683
12864827040,4852403788,1511,1511
12864827040,9995798817,1745,1745
12864827040,442585871,1663,1663
12864827040,244497161,1640,1640
12864827040,2579219364,1437,1437
12864827040,3380176573,1515,1515
12864827040,6778160929,1494,1494
12864827040,355686988,950,950
12864827040,311283313,1042,1042
12864827040,10238950146,1240,1240
12864827040,2457088247,1555,1555
12864827040,3563688393,1535,1535
12864827040,948326965,1595,1595
12864827040,8334692909,1510,1510
12864827040,2669480090,1183,1183
12864827040,12390124794,1758,1758
12864827040,12952062259,1849,1849
12864827040,2750669760,1800,1800
12864827040,2454512962,1627,1627
12864827040,12843952346,1972,1972
12864827040,5578380846,2217,2217
12864827040,10013110915,2282,2282
12864827040,4030881336,1919,1919
12864827040,1590153702,1711,1711
12864827040,136322935,2661,2661
12864827040,5981514091,1569,1569
12864827040,442551000,1375,1375
12864827040,12479126905,1467,1467
12864827040,133618467,1669,1669
12864827040,1488907662,1717,1717
12864827040,1991433140,1503,1503
12864827040,5582570021,1248,1248
12864827040,4239841589,1793,1839
12864827040,4019827636,1746,1746
12864827040,1167293625,1245,1245
12864827040,5881659505,1192,1192
12864827040,295413460,1116,1116
12864827040,1107533195,1367,1367
12864827040,138314025,1334,1334
12864827040,10583638334,1067,1067
12864827040,476441840,1107,1107
12864827040,1467334210,1387,1387
12864827040,30528334,1052,1052
12864827040,2247657921,680,680
12864827040,415627424,978,978
12864827040,2510053075,324,324
12864827040,2450295917,551,551
12864827040,9645157393,839,839
12864827040,354615386,1667,1667
12864827040,1363142268,1995,1995
12864827040,8209501770,2026,2026
9645157393,1308621529,1036,1036
9645157393,4551892507,1164,1164
9645157393,359238262,1015,1015
9645157393,5904861029,639,639
9645157393,2048616571,728,728
9645157393,98105901,882,882
9645157393,410455891,1020,1020
9645157393,561323738,1129,1129
9645157393,4063613611,643,643
9645157393,2137688161,1253,1253
9645157393,618284053,1317,1317
9645157393,1363354897,1241,1241
9645157393,2478696679,1405,1405
9645157393,895302724,1367,1367
9645157393,5664809637,1461,1461
9645157393,4192093000,1491,1491
9645157393,1454374331,1315,1315
9645157393,4852403788,1133,1133
9645157393,9995798817,1376,1376
9645157393,442585871,1475,1475
9645157393,244497161,1452,1452
9645157393,2579219364,1249,1249
9645157393,3380176573,1327,1327
9645157393,6778160929,1306,1306
9645157393,355686988,762,762
9645157393,311283313,993,993
9645157393,10238950146,1052,1052
9645157393,2457088247,1056,1056
9645157393,3563688393,1036,1036
9645157393,948326965,1078,1078
9645157393,8334692909,1426,1426
9645157393,2669480090,683,683
9645157393,12390124794,1674,1674
9645157393,12952062259,1349,1349
9645157393,2750669760,1300,1300
9645157393,2454512962,1128,1128
9645157393,12843952346,1924,1924
9645157393,5578380846,1718,1718
9645157393,10013110915,1783,1783
9645157393,4030881336,1871,1871
9645157393,1590153702,1663,1663
9645157393,136322935,2473,2473
9645157393,5981514091,1520,1520
9645157393,442551000,1327,1327
9645157393,12479126905,1419,1419
9645157393,133618467,1673,1673
9645157393,1488907662,1668,1668
9645157393,1991433140,1455,1455
9645157393,5582570021,1200,1200
9645157393,4239841589,1605,1605
9645157393,4019827636,1579,1579
9645157393,1167293625,1196,1196
9645157393,5881659505,1143,1143
9645157393,295413460,1068,1068
9645157393,1107533195,1179,1179
9645157393,138314025,1146,1146
9645157393,10583638334,879,879
9645157393,476441840,965,965
9645157393,1467334210,994,994
9645157393,30528334,660,660
9645157393,2247657921,493,493
9645157393,415627424,960,960
9645157393,2510053075,858,858
9645157393,2450295917,507,507
9645157393,12864827040,692,692
9645157393,354615386,1167,1167
9645157393,1363142268,1435,1435
9645157393,8209501770,1520,1520
354615386,1308621529,1483,1483
354615386,4551892507,1418,1418
354615386,359238262,1547,1547
354615386,5904861029,1231,1231
354615386,2048616571,1103,1103
354615386,98105901,928,928
354615386,410455891,920,920
354615386,561323738,804,804
354615386,4063613611,649,649
354615386,2137688161,1164,1164
354615386,618284053,1077,1077
354615386,1363354897,1152,1152
354615386,2478696679,911,911
354615386,895302724,1044,1044
354615386,5664809637,908,908
354615386,4192093000,1060,1060
354615386,1454374331,1252,1252
354615386,4852403788,1212,1212
354615386,9995798817,1469,1469
354615386,442585871,1339,1339
354615386,244497161,1314,1314
354615386,2579219364,1278,1278
354615386,3380176573,1421,1421
354615386,6778160929,1469,1469
354615386,355686988,1420,1420
354615386,311283313,1385,1385
354615386,10238950146,1548,1548
354615386,2457088247,876,876
354615386,3563688393,776,776
354615386,948326965,965,965
354615386,8334692909,1158,1158
354615386,2669480090,830,830
354615386,12390124794,1240,1240
354615386,12952062259,566,566
354615386,2750669760,281,281
354615386,2454512962,707,707
354615386,12843952346,796,796
354615386,5578380846,723,723
354615386,10013110915,787,787
354615386,4030881336,1090,1090
354615386,1590153702,949,949
354615386,136322935,1344,1344
354615386,5981514091,800,800
354615386,442551000,1187,1187
354615386,12479126905,902,902
354615386,133618467,1359,1359
354615386,1488907662,1360,1360
354615386,1991433140,1021,1021
354615386,5582570021,1405,1405
354615386,4239841589,1478,1478
354615386,4019827636,1431,1431
354615386,1167293625,1549,1549
354615386,5881659505,1563,1563
354615386,295413460,1427,1427
354615386,1107533195,1912,1912
354615386,138314025,1879,1879
354615386,10583638334,1612,1612
354615386,476441840,1492,1492
354615386,1467334210,1497,1497
354615386,30528334,1393,1393
354615386,2247657921,1226,1226
354615386,415627424,1693,1693
354615386,2510053075,1591,1591
354615386,2450295917,1199,1199
354615386,12864827040,1603,1603
354615386,9645157393,1017,1017
354615386,1363142268,444,444
354615386,8209501770,529,529
1363142268,1308621529,1935,1935
1363142268,4551892507,1870,1870
1363142268,359238262,1999,1999
1363142268,5904861029,1683,1683
1363142268,2048616571,1555,1555
1363142268,98105901,1380,1380
1363142268,410455891,1372,1372
1363142268,561323738,1256,1256
1363142268,4063613611,1101,1101
1363142268,2137688161,1546,1546
1363142268,618284053,1478,1478
1363142268,1363354897,1534,1534
1363142268,2478696679,1236,1236
1363142268,895302724,1369,1531
1363142268,5664809637,1233,1233
1363142268,4192093000,1533,1533
1363142268,1454374331,1725,1725
1363142268,4852403788,1664,1664
1363142268,9995798817,1657,1657
1363142268,442585871,1645,1645
1363142268,244497161,1620,1620
1363142268,2579219364,1584,1584
1363142268,3380176573,1727,1727
1363142268,6778160929,1899,1702
1363142268,355686988,1872,1872
1363142268,311283313,1690,1690
1363142268,10238950146,2000,2000
1363142268,2457088247,1324,1324
1363142268,3563688393,1228,1228
1363142268,948326965,1282,1282
1363142268,8334692909,1530,1530
1363142268,2669480090,1282,1282
1363142268,12390124794,1467,1441
1363142268,12952062259,551,551
1363142268,2750669760,661,661
1363142268,2454512962,1024,1024
1363142268,12843952346,854,854
1363142268,5578380846,745,745
1363142268,10013110915,845,845
1363142268,4030881336,1249,1249
1363142268,1590153702,1326,1326
1363142268,136322935,1555,1555
1363142268,5981514091,1125,1125
1363142268,442551000,1618,1618
1363142268,12479126905,1342,1342
1363142268,133618467,1535,1535
1363142268,1488907662,1498,1498
1363142268,1991433140,1452,1452
1363142268,5582570021,1711,1711
1363142268,4239841589,1785,1785
1363142268,4019827636,1766,1766
1363142268,1167293625,2075,2075
1363142268,5881659505,1846,1846
1363142268,295413460,1718,1718
1363142268,1107533195,2419,2490
1363142268,138314025,2346,2346
1363142268,10583638334,2064,2064
1363142268,476441840,1944,1944
1363142268,1467334210,1949,1949
1363142268,30528334,1845,1845
1363142268,2247657921,1678,1678
1363142268,415627424,2145,2145
1363142268,2510053075,2043,2043
1363142268,2450295917,1651,1651
1363142268,12864827040,1918,1918
1363142268,9645157393,1469,1469
1363142268,354615386,658,658
1363142268,8209501770,288,288
8209501770,1308621529,1932,1929
8209501770,4551892507,1965,1965
8209501770,359238262,1993,1993
8209501770,5904861029,1778,1778
8209501770,2048616571,1650,1650
8209501770,98105901,1475,1475
8209501770,410455891,1538,1538
8209501770,561323738,1351,1351
8209501770,4063613611,1196,1196
8209501770,2137688161,1450,1450
8209501770,618284053,1382,1382
8209501770,1363354897,1438,1438
8209501770,2478696679,1193,1193
8209501770,895302724,1327,1327
8209501770,5664809637,1176,1176
8209501770,4192093000,1343,1343
8209501770,1454374331,1535,1535
8209501770,4852403788,1621,1621
8209501770,9995798817,1600,1600
8209501770,442585871,1588,1588
8209501770,244497161,1563,1563
8209501770,2579219364,1527,1527
8209501770,3380176573,1670,1670
8209501770,6778160929,1645,1645
8209501770,355686988,2042,2042
8209501770,311283313,1683,1683
8209501770,10238950146,1956,1997
8209501770,2457088247,1497,1497
8209501770,3563688393,1323,1323
8209501770,948326965,1186,1186
8209501770,8334692909,1755,1755
8209501770,2669480090,1377,1377
8209501770,12390124794,1666,1666
8209501770,12952062259,366,366
8209501770,2750669760,663,663
8209501770,2454512962,928,928
8209501770,12843952346,669,669
8209501770,5578380846,555,555
8209501770,10013110915,660,660
8209501770,4030881336,1059,1059
8209501770,1590153702,1136,1136
8209501770,136322935,1370,1370
8209501770,5981514091,1068,1068
8209501770,442551000,1428,1428
8209501770,12479126905,1200,1200
8209501770,133618467,1345,1345
8209501770,1488907662,1313,1313
8209501770,1991433140,1262,1262
8209501770,5582570021,1654,1654
8209501770,4239841589,1595,1595
8209501770,4019827636,1576,1576
8209501770,1167293625,1909,1909
8209501770,5881659505,1861,1789
8209501770,295413460,1661,1661
8209501770,1107533195,2165,2165
8209501770,138314025,2092,2092
8209501770,10583638334,2159,2159
8209501770,476441840,2039,2039
8209501770,1467334210,2044,2044
8209501770,30528334,1940,1940
8209501770,2247657921,1773,1773
8209501770,415627424,2240,2240
8209501770,2510053075,2133,2133
8209501770,2450295917,1746,1746
8209501770,12864827040,2017,2017
8209501770,9645157393,1564,1564
8209501770,354615386,786,786
8209501770,1363142268,271,271
